Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-17 10:05:00-05:00,175.2100067138672,175.4499969482422,174.77999877929688,175.14999389648438,431135,0,0
2020-12-17 10:10:00-05:00,175.16000366210938,175.33999633789062,174.67999267578125,174.77999877929688,268962,0,0
2020-12-17 10:15:00-05:00,174.72999572753906,175.21299743652344,174.41099548339844,175.14410400390625,430791,0,0
2020-12-17 10:20:00-05:00,175.1300048828125,175.1699981689453,174.75999450683594,174.94000244140625,212495,0,0
2020-12-17 10:25:00-05:00,174.88499450683594,175.7613983154297,174.72999572753906,175.69000244140625,317304,0,0
2020-12-17 10:30:00-05:00,175.67999267578125,175.82000732421875,175.47999572753906,175.58999633789062,205658,0,0
2020-12-17 10:35:00-05:00,175.57000732421875,175.89999389648438,175.30999755859375,175.74000549316406,299139,0,0
2020-12-17 10:40:00-05:00,175.75,175.8000030517578,174.77000427246094,175.25999450683594,275472,0,0
2020-12-17 10:45:00-05:00,175.25,175.69000244140625,175.14999389648438,175.27110290527344,184865,0,0
2020-12-17 10:50:00-05:00,175.22999572753906,175.39999389648438,174.7100067138672,175.00999450683594,189064,0,0
2020-12-17 10:55:00-05:00,174.99000549316406,175.10000610351562,174.24000549316406,174.33999633789062,256186,0,0
2020-12-17 11:00:00-05:00,174.35000610351562,174.92999267578125,174.2449951171875,174.6750030517578,284791,0,0
2020-12-17 11:05:00-05:00,174.6510009765625,175.10989379882812,174.6510009765625,175.10989379882812,209980,0,0
2020-12-17 11:10:00-05:00,175.10000610351562,175.10000610351562,174.58999633789062,174.63150024414062,162511,0,0
2020-12-17 11:15:00-05:00,174.61000061035156,175.24000549316406,174.5399932861328,174.80999755859375,188516,0,0
2020-12-17 11:20:00-05:00,174.80999755859375,175.1501007080078,174.50999450683594,175.1392059326172,208035,0,0
2020-12-17 11:25:00-05:00,175.1199951171875,175.33999633789062,174.8699951171875,175.25999450683594,203847,0,0
2020-12-17 11:30:00-05:00,175.24000549316406,175.3000030517578,174.7899932861328,174.99000549316406,193354,0,0
2020-12-17 11:35:00-05:00,174.9600067138672,175.02999877929688,174.58999633789062,174.6699981689453,117354,0,0
2020-12-17 11:40:00-05:00,174.64999389648438,174.86500549316406,174.5399932861328,174.6300048828125,126363,0,0
2020-12-17 11:45:00-05:00,174.61000061035156,174.72000122070312,174.1300048828125,174.1501007080078,368677,0,0
2020-12-17 11:50:00-05:00,174.1699981689453,174.1699981689453,173.58999633789062,173.75,379391,0,0
2020-12-17 11:55:00-05:00,173.75,174.77999877929688,173.67010498046875,174.77000427246094,338235,0,0
2020-12-17 12:00:00-05:00,174.77000427246094,175.0,174.7209930419922,174.99000549316406,220688,0,0
2020-12-17 12:05:00-05:00,175.0,175.1699981689453,174.76699829101562,174.89999389648438,173414,0,0
2020-12-17 12:10:00-05:00,174.89999389648438,174.91000366210938,174.5200958251953,174.6699981689453,95318,0,0
2020-12-17 12:15:00-05:00,174.66000366210938,174.8000030517578,174.24000549316406,174.55999755859375,203867,0,0
2020-12-17 12:20:00-05:00,174.5500030517578,174.77000427246094,174.52999877929688,174.6300048828125,106939,0,0
2020-12-17 12:25:00-05:00,174.7100067138672,175.02999877929688,174.55999755859375,174.9423065185547,143472,0,0
2020-12-17 12:30:00-05:00,174.9199981689453,175.0,174.74000549316406,174.82000732421875,89878,0,0
2020-12-17 12:35:00-05:00,174.80230712890625,174.80999755859375,174.52000427246094,174.75900268554688,123267,0,0
2020-12-17 12:40:00-05:00,174.77999877929688,175.25,174.72999572753906,175.22000122070312,202119,0,0
2020-12-17 12:45:00-05:00,175.23049926757812,175.49000549316406,175.2100067138672,175.47500610351562,155485,0,0
2020-12-17 12:50:00-05:00,175.45010375976562,175.55999755859375,175.3000030517578,175.52000427246094,165213,0,0
2020-12-17 12:55:00-05:00,175.5500030517578,175.5500030517578,175.3300018310547,175.33700561523438,112369,0,0
2020-12-17 13:00:00-05:00,175.35000610351562,175.5500030517578,175.25999450683594,175.4499969482422,96200,0,0
2020-12-17 13:05:00-05:00,175.45050048828125,175.66000366210938,175.3800048828125,175.5,101991,0,0
2020-12-17 13:10:00-05:00,175.5,175.55999755859375,175.33999633789062,175.42999267578125,98826,0,0
2020-12-17 13:15:00-05:00,175.41000366210938,175.4199981689453,175.00999450683594,175.11000061035156,118851,0,0
2020-12-17 13:20:00-05:00,175.10000610351562,175.4499969482422,175.08999633789062,175.33999633789062,176264,0,0
2020-12-17 13:25:00-05:00,175.33999633789062,175.48379516601562,175.1300048828125,175.1699981689453,140058,0,0
2020-12-17 13:30:00-05:00,175.17999267578125,175.2299041748047,174.86000061035156,175.0821075439453,112675,0,0
2020-12-17 13:35:00-05:00,175.08999633789062,175.2100067138672,174.8300018310547,175.02999877929688,112878,0,0
2020-12-17 13:40:00-05:00,175.02000427246094,175.33859252929688,174.97999572753906,175.2899932861328,95786,0,0
2020-12-17 13:45:00-05:00,175.30999755859375,175.57000732421875,175.22000122070312,175.55999755859375,152164,0,0
2020-12-17 13:50:00-05:00,175.55999755859375,175.83999633789062,175.47999572753906,175.67999267578125,211567,0,0
2020-12-17 13:55:00-05:00,175.6999969482422,175.82000732421875,175.6009979248047,175.6999969482422,139830,0,0
2020-12-17 14:00:00-05:00,175.6999969482422,175.74000549316406,175.5500030517578,175.58999633789062,117698,0,0
2020-12-17 14:05:00-05:00,175.55999755859375,175.77999877929688,175.52000427246094,175.62939453125,123375,0,0
2020-12-17 14:10:00-05:00,175.58340454101562,175.80999755859375,175.47999572753906,175.60000610351562,152264,0,0
2020-12-17 14:15:00-05:00,175.59039306640625,175.87899780273438,175.59039306640625,175.8000030517578,111021,0,0
2020-12-17 14:20:00-05:00,175.80499267578125,175.80499267578125,175.6300048828125,175.64999389648438,50648,0,0
2020-12-17 14:25:00-05:00,175.69000244140625,175.7198944091797,175.32000732421875,175.38999938964844,123148,0,0
2020-12-17 14:30:00-05:00,175.39999389648438,175.67999267578125,175.36000061035156,175.4499969482422,121565,0,0
2020-12-17 14:35:00-05:00,175.41949462890625,175.4600067138672,175.0500030517578,175.2899932861328,170095,0,0
2020-12-17 14:40:00-05:00,175.3000030517578,175.35000610351562,174.94000244140625,175.25,208456,0,0
2020-12-17 14:45:00-05:00,175.24000549316406,175.63999938964844,175.1999969482422,175.5399932861328,191196,0,0
2020-12-17 14:50:00-05:00,175.55990600585938,175.6739044189453,175.50990295410156,175.57000732421875,122464,0,0
2020-12-17 14:55:00-05:00,175.57899475097656,175.72000122070312,175.42999267578125,175.5,164257,0,0
2020-12-17 15:00:00-05:00,175.52000427246094,175.61000061035156,174.98350524902344,175.16900634765625,160187,0,0
2020-12-17 15:05:00-05:00,175.16990661621094,175.22999572753906,174.89999389648438,175.1300048828125,179010,0,0
2020-12-17 15:10:00-05:00,175.13999938964844,175.29010009765625,175.00990295410156,175.1300048828125,156816,0,0
2020-12-17 15:15:00-05:00,175.11000061035156,175.47140502929688,175.08999633789062,175.2899932861328,149037,0,0
2020-12-17 15:20:00-05:00,175.3000030517578,175.52999877929688,175.25,175.50999450683594,171489,0,0
2020-12-17 15:25:00-05:00,175.5019073486328,175.5095977783203,174.92999267578125,174.92999267578125,130217,0,0
2020-12-17 15:30:00-05:00,174.94000244140625,175.00999450683594,174.5500030517578,174.9185028076172,371697,0,0
2020-12-17 15:35:00-05:00,174.91000366210938,175.42999267578125,174.8000030517578,175.2899932861328,268499,0,0
2020-12-17 15:40:00-05:00,175.3000030517578,175.49000549316406,175.22999572753906,175.44000244140625,191800,0,0
2020-12-17 15:45:00-05:00,175.4499969482422,175.52999877929688,175.24000549316406,175.47999572753906,212117,0,0
2020-12-17 15:50:00-05:00,175.4600067138672,176.4199981689453,175.4499969482422,176.4199981689453,634348,0,0
2020-12-17 15:55:00-05:00,176.41000366210938,176.44000244140625,176.0399932861328,176.27000427246094,493098,0,0
2020-12-18 09:30:00-05:00,177.55999755859375,177.77000427246094,176.63999938964844,176.64199829101562,860365,0,0
2020-12-18 09:35:00-05:00,176.33999633789062,176.83990478515625,176.3000030517578,176.78819274902344,453691,0,0
2020-12-18 09:40:00-05:00,177.0,177.0,176.0800018310547,176.10000610351562,396058,0,0
2020-12-18 09:45:00-05:00,176.0,176.17999267578125,175.4499969482422,175.8769989013672,458776,0,0
2020-12-18 09:50:00-05:00,176.0,176.03500366210938,174.9781036376953,175.50999450683594,474868,0,0
2020-12-18 09:55:00-05:00,175.52000427246094,175.67999267578125,175.1699981689453,175.35000610351562,284183,0,0
2020-12-18 10:00:00-05:00,175.25,175.27999877929688,173.57000732421875,173.85000610351562,617719,0,0
2020-12-18 10:05:00-05:00,173.89999389648438,174.63999938964844,173.74000549316406,174.54449462890625,400585,0,0
2020-12-18 10:10:00-05:00,174.5814971923828,175.07000732421875,174.22999572753906,174.97000122070312,343642,0,0
2020-12-18 10:15:00-05:00,174.9499969482422,175.5,174.63999938964844,175.3800048828125,348502,0,0
2020-12-18 10:20:00-05:00,175.3800048828125,175.41000366210938,174.38999938964844,174.8800048828125,289211,0,0
2020-12-18 10:25:00-05:00,174.8699951171875,175.27999877929688,174.3300018310547,174.8000030517578,252619,0,0
2020-12-18 10:30:00-05:00,174.82000732421875,175.27000427246094,174.6009979248047,174.77999877929688,202455,0,0
2020-12-18 10:35:00-05:00,174.7899932861328,174.97000122070312,174.1199951171875,174.5321044921875,233201,0,0
2020-12-18 10:40:00-05:00,174.52999877929688,175.11900329589844,174.50999450683594,174.94000244140625,232170,0,0
2020-12-18 10:45:00-05:00,174.9199981689453,174.9799041748047,174.5,174.80999755859375,159580,0,0
2020-12-18 10:50:00-05:00,174.8300018310547,174.91250610351562,174.35000610351562,174.65989685058594,134581,0,0
2020-12-18 10:55:00-05:00,174.75,175.3695068359375,174.64999389648438,175.0041046142578,293963,0,0
2020-12-18 11:00:00-05:00,175.02000427246094,175.39999389648438,174.88999938964844,175.22999572753906,198610,0,0
2020-12-18 11:05:00-05:00,175.23500061035156,175.24000549316406,174.3000030517578,174.6649932861328,256140,0,0
2020-12-18 11:10:00-05:00,174.67999267578125,174.74000549316406,173.02000427246094,173.39999389648438,415435,0,0
2020-12-18 11:15:00-05:00,173.39999389648438,173.39999389648438,172.6199951171875,173.3000030517578,401658,0,0
2020-12-18 11:20:00-05:00,173.3000030517578,173.88999938964844,173.02000427246094,173.87100219726562,312870,0,0
2020-12-18 11:25:00-05:00,173.8699951171875,174.10000610351562,173.75999450683594,173.84750366210938,193121,0,0
2020-12-18 11:30:00-05:00,173.82000732421875,174.09890747070312,173.55999755859375,173.97999572753906,181876,0,0
2020-12-18 11:35:00-05:00,173.9980926513672,174.0800018310547,173.72999572753906,173.97219848632812,123932,0,0
2020-12-18 11:40:00-05:00,173.9600067138672,174.2899932861328,173.61000061035156,174.2100067138672,190230,0,0
2020-12-18 11:45:00-05:00,174.2198028564453,174.38999938964844,174.05499267578125,174.17300415039062,164709,0,0
2020-12-18 11:50:00-05:00,174.17999267578125,174.4499969482422,174.1199951171875,174.19000244140625,154349,0,0
2020-12-18 11:55:00-05:00,174.28829956054688,174.28829956054688,173.9600067138672,174.0,168670,0,0
2020-12-18 12:00:00-05:00,173.97019958496094,174.30999755859375,173.66000366210938,174.210205078125,147721,0,0
2020-12-18 12:05:00-05:00,174.17999267578125,174.4600067138672,174.15589904785156,174.22450256347656,165060,0,0
2020-12-18 12:10:00-05:00,174.23910522460938,174.72000122070312,174.08999633789062,174.66009521484375,183027,0,0
2020-12-18 12:15:00-05:00,174.6649932861328,174.8105010986328,174.57000732421875,174.5800018310547,147688,0,0
2020-12-18 12:20:00-05:00,174.58999633789062,174.72999572753906,174.5,174.66000366210938,119333,0,0
2020-12-18 12:25:00-05:00,174.6678009033203,174.85980224609375,174.5500030517578,174.83999633789062,106090,0,0
2020-12-18 12:30:00-05:00,174.80999755859375,175.0399932861328,174.57000732421875,174.9600067138672,218013,0,0
2020-12-18 12:35:00-05:00,174.9499969482422,175.1999969482422,174.82080078125,175.1699981689453,190199,0,0
2020-12-18 12:40:00-05:00,175.1699981689453,175.29400634765625,175.07000732421875,175.10000610351562,167493,0,0
2020-12-18 12:45:00-05:00,175.11000061035156,175.12100219726562,174.7899932861328,174.83999633789062,122526,0,0
2020-12-18 12:50:00-05:00,174.86000061035156,174.94000244140625,174.66000366210938,174.8300018310547,122301,0,0
2020-12-18 12:55:00-05:00,174.75999450683594,174.91189575195312,174.5800018310547,174.72000122070312,103104,0,0
2020-12-18 13:00:00-05:00,174.72000122070312,174.77000427246094,174.50999450683594,174.6999969482422,96219,0,0
2020-12-18 13:05:00-05:00,174.72999572753906,174.9600067138672,174.64999389648438,174.82000732421875,118223,0,0
2020-12-18 13:10:00-05:00,174.8300018310547,175.0500030517578,174.7899932861328,174.9989013671875,118912,0,0
2020-12-18 13:15:00-05:00,174.99830627441406,175.02000427246094,174.72000122070312,174.8350067138672,77287,0,0
2020-12-18 13:20:00-05:00,174.86000061035156,174.86000061035156,173.89999389648438,174.0601043701172,240475,0,0
2020-12-18 13:25:00-05:00,174.07080078125,174.42999267578125,174.0,174.31809997558594,157682,0,0
2020-12-18 13:30:00-05:00,174.3300018310547,174.3300018310547,173.72999572753906,174.00999450683594,141776,0,0
2020-12-18 13:35:00-05:00,174.02999877929688,174.2100067138672,173.3177032470703,173.3300018310547,173813,0,0
2020-12-18 13:40:00-05:00,173.30999755859375,173.82000732421875,173.27000427246094,173.74000549316406,171713,0,0
2020-12-18 13:45:00-05:00,173.7050018310547,173.91000366210938,173.60000610351562,173.68780517578125,148521,0,0
2020-12-18 13:50:00-05:00,173.6699981689453,173.8000030517578,173.5399932861328,173.6300048828125,105342,0,0
2020-12-18 13:55:00-05:00,173.6199951171875,173.9499969482422,173.52000427246094,173.9499969482422,144032,0,0
2020-12-18 14:00:00-05:00,173.94000244140625,173.99000549316406,173.1199951171875,173.24000549316406,229923,0,0
2020-12-18 14:05:00-05:00,173.23199462890625,173.5800018310547,173.1999969482422,173.4199981689453,164457,0,0
2020-12-18 14:10:00-05:00,173.4499969482422,173.4600067138672,172.97000122070312,173.23809814453125,263423,0,0
2020-12-18 14:15:00-05:00,173.22000122070312,173.25,172.7100067138672,172.97000122070312,227248,0,0
2020-12-18 14:20:00-05:00,172.98199462890625,173.38999938964844,172.98199462890625,173.11990356445312,153728,0,0
2020-12-18 14:25:00-05:00,173.17999267578125,173.30999755859375,173.0,173.19000244140625,125365,0,0
2020-12-18 14:30:00-05:00,173.22000122070312,173.68499755859375,173.19000244140625,173.67999267578125,183169,0,0
2020-12-18 14:35:00-05:00,173.67999267578125,174.02000427246094,173.64610290527344,173.75999450683594,263025,0,0
2020-12-18 14:40:00-05:00,173.75,173.889892578125,173.5,173.7100067138672,157774,0,0
2020-12-18 14:45:00-05:00,173.69000244140625,173.83999633789062,173.38009643554688,173.75999450683594,169262,0,0
2020-12-18 14:50:00-05:00,173.74989318847656,173.76649475097656,173.1699981689453,173.24000549316406,164093,0,0
2020-12-18 14:55:00-05:00,173.27000427246094,173.33999633789062,172.27999877929688,172.71949768066406,339428,0,0
2020-12-18 15:00:00-05:00,172.72999572753906,172.97999572753906,171.9600067138672,172.0399932861328,363455,0,0
2020-12-18 15:05:00-05:00,172.0399932861328,172.65499877929688,171.97999572753906,172.3477020263672,299594,0,0
2020-12-18 15:10:00-05:00,172.3498992919922,172.39999389648438,171.8979949951172,172.3000030517578,215199,0,0
2020-12-18 15:15:00-05:00,172.30810546875,172.75999450683594,172.0800018310547,172.32000732421875,254547,0,0
2020-12-18 15:20:00-05:00,172.30999755859375,172.37489318847656,171.3800048828125,171.64999389648438,354522,0,0
2020-12-18 15:25:00-05:00,171.66000366210938,171.78900146484375,170.8699951171875,171.61000061035156,357547,0,0
2020-12-18 15:30:00-05:00,171.58990478515625,172.1999969482422,171.15029907226562,171.80999755859375,322021,0,0
2020-12-18 15:35:00-05:00,171.8249969482422,171.92999267578125,170.6999969482422,170.84979248046875,453678,0,0
2020-12-18 15:40:00-05:00,170.85000610351562,171.75999450683594,170.52999877929688,171.63999938964844,414408,0,0
2020-12-18 15:45:00-05:00,171.6699981689453,172.0500030517578,171.25999450683594,171.75999450683594,371241,0,0
2020-12-18 15:50:00-05:00,171.7100067138672,174.3000030517578,171.26809692382812,173.88999938964844,710243,0,0
2020-12-18 15:55:00-05:00,173.8699951171875,175.1999969482422,173.43179321289062,174.36000061035156,946105,0,0
